"Afast","τrise","τdecay","tpeak","r20_80","d80_20","delay","half_width","area","Aslow","τrise","τdecay","tpeak","r20_80","d80_20","delay","half_width","area"
-65.476,9.646,10.032,9.836,3.856,21.35,8.937,24.066,1751.023,-221.043,23.193,168.395,53.323,19.414,235.953,12.5,183.894,51088.809
-73.551,4.967,4.971,4.969,1.948,10.782,17.85,12.156,993.478,-205.394,19.079,172.792,47.259,16.911,240.854,20.759,177.732,46654.255
-26.094,6.899,6.91,6.905,2.707,14.983,5.336,16.892,489.755,-19.98,2.996,140.667,11.783,3.532,195.006,11.173,110.451,3056.172
-81.963,1.274,6.06,2.516,0.942,8.675,12.862,7.565,752.274,-162.985,4.713,71.321,13.711,4.682,98.95,6.609,65.45,14088.337
-80.942,4.7,4.712,4.706,1.845,10.212,17.195,11.513,1035.417,-140.761,18.779,141.793,43.759,15.885,198.452,22.078,153.133,27174.772
-88.302,5.124,5.128,5.126,2.009,11.123,18.266,12.54,1230.388,-177.971,27.222,232.987,66.176,23.789,325.109,5.281,243.187,55085.135
