"x","y","yfilter","yfit","yfit1","yfit2"
0,8.36470500634367,8.36470500634367,0,0,0
0.1,7.63228316613184,7.63228316613184,0,0,0
0.2,8.6088456197476,8.6088456197476,0,0,0
0.3,8.03918418847175,8.03918418847175,0,0,0
0.4,7.7950435750678,7.7950435750678,0,0,0
0.5,9.9516189934693,9.9516189934693,0,0,0
0.6,10.1143794024053,10.1143794024053,0,0,0
0.7,10.1143794024053,10.1143794024053,0,0,0
0.8,9.66678827783137,9.66678827783137,0,0,0
0.9,8.32401490410968,8.32401490410968,0,0,0
1,6.98124153038798,6.98124153038798,0,0,0
1.1,6.981241530388,6.981241530388,0,0,0
1.2,8.12056439293973,8.12056439293973,0,0,0
1.3,9.30057735772544,9.30057735772544,0,0,0
1.4,6.98124153038798,6.98124153038798,0,0,0
1.5,8.52746541527963,8.52746541527963,0,0,0
1.6,9.87023878900131,9.87023878900131,0,0,0
1.7,8.03918418847175,8.03918418847175,0,0,0
1.8,7.10331183708996,7.10331183708996,0,0,0
1.9,7.22538214379193,7.22538214379193,0,0,0
2,7.95780398400377,7.95780398400377,0,0,0
2.1,7.91711388176978,7.91711388176978,0,0,0
2.2,8.6495357219816,8.6495357219816,0,0,0
2.3,8.6088456197476,8.6088456197476,0,0,0
2.4,8.6495357219816,8.6495357219816,0,0,0
2.5,8.97505653985353,8.97505653985353,0,0,0
2.6,7.7950435750678,7.7950435750678,0,0,0
2.7,7.3881425527279,7.3881425527279,0,0,0
2.8,6.20812958794217,6.20812958794217,0,0,0
2.9,8.89367633538555,8.89367633538555,0,0,0
3,8.93436643761954,8.93436643761954,0,0,0
3.1,7.22538214379194,7.22538214379194,0,0,0
3.2,8.28332480187569,8.28332480187569,0,0,0
3.3,9.01574664208752,9.01574664208752,0,0,0
3.4,8.77160602868357,8.77160602868357,0,0,0
3.5,9.42264766442742,9.42264766442742,0,0,0
3.6,8.48677531304564,8.48677531304564,0,0,0
3.7,7.7136633705998,7.7136633705998,0,0,0
3.8,6.4929603035801,6.4929603035801,0,0,0
3.9,6.16743948570817,6.16743948570817,0,0,0
4,7.42883265496189,7.42883265496189,0,0,0
4.1,6.61503061028208,6.61503061028208,0,0,0
4.2,5.71984836113428,5.71984836113428,0,0,0
4.3,3.84810365837072,3.84810365837072,0,0,0
4.4,3.80741355613673,3.80741355613673,0,0,0
4.5,5.80122856560227,5.80122856560227,0,0,0
4.6,6.65572071251606,6.65572071251606,0,0,0
4.7,5.6384681566663,5.6384681566663,0,0,0
4.8,5.6791582589003,5.6791582589003,0,0,0
4.9,4.53983539634855,4.53983539634855,0,0,0
5,3.19706202262688,3.19706202262688,0,0,0
5.1,0.592895479651475,0.592895479651475,0,0,0
5.2,-0.261596667262322,-0.261596667262322,0,0,0
5.3,0.430135070715513,0.430135070715513,0,0,0
5.4,2.17980946677711,2.17980946677711,0,0,0
5.5,1.16255691092735,1.16255691092735,0,0,0
5.6,0.0232340483756114,0.0232340483756114,0,0,0
5.7,0.0639241506096039,0.0639241506096039,0,0,0
5.8,0.552205377417484,0.552205377417484,0,0,0
5.9,0.674275684119451,0.674275684119451,0,0,0
6,2.17980946677711,2.17980946677711,0,0,0
6.1,2.42395008018106,2.42395008018106,0,0,0
6.2,2.2611896712451,2.2611896712451,0,0,0
6.3,1.3253173198633,1.3253173198633,0,0,0
6.4,-0.0988362583263644,-0.0988362583263644,0,0,0
6.5,0.755655888587436,0.755655888587436,0,0,0
6.6,1.24393711539532,1.24393711539532,0,0,0
6.7,0.226684559545556,0.226684559545556,0,0,0
6.8,0.470825172949501,0.470825172949501,0,0,0
6.9,1.16255691092735,1.16255691092735,0,0,0
7,0.633585581885465,0.633585581885465,0,0,0
7.1,0.145304355077582,0.145304355077582,0,0,0
7.2,-0.139526360560353,-0.139526360560353,0,0,0
7.3,0.308064764013542,0.308064764013542,0,0,0
7.4,0.267374661779552,0.267374661779552,0,0,0
7.5,-0.994018507474166,-0.994018507474166,0,0,0
7.6,-1.03470860970814,-1.03470860970814,0,0,0
7.7,-0.871948200772183,-0.871948200772183,0,0,0
7.8,-0.546427382900262,-0.546427382900262,0,0,0
7.9,-0.953328405240163,-0.953328405240163,0,0,0
