"time","25310012"
0,0.314941391291299
0.1,0.632324188716424
0.2,0.217285145929719
0.3,-0.1245117128358
0.4,-0.466308571601323
0.5,-0.490722632941714
0.6,0.266113268610511
0.7,0.63232418871642
0.8,0.559082004695239
0.9,-0.197753896856985
1,-0.270996080878169
1.1,-0.148925774176196
1.2,-0.246582019537772
1.3,0.461425759333663
1.4,0.363769513972082
1.5,-0.17333983551659
1.6,0.0952148392277451
1.7,0.339355452631693
1.8,0.900878863460758
1.9,1.12060541552431
2,0.803222618099181
2.1,0.437011697993265
2.2,-0.10009765149541
2.3,-0.393066387580136
2.4,-0.173339835516589
2.5,-0.417480448920534
2.6,-0.10009765149541
2.7,0.0708007778873551
2.8,0.68115231139721
2.9,-0.100097651495406
3,0.0708007778873537
3.1,0.0463867165469622
3.2,0.0708007778873522
3.3,0.266113268610508
3.4,-0.148925774176197
3.5,0.534667943354842
3.6,0.559082004695237
3.7,0.0708007778873522
3.8,0.144042961908534
3.9,-0.0756835901550119
4,-0.197753896856983
4.1,0.632324188716424
4.2,-0.0756835901550119
4.3,-0.0268554674742248
4.4,0.36376951397208
4.5,-0.0268554674742248
4.6,-0.368652326239746
4.7,0.217285145929718
4.8,-0.051269528814619
4.9,-0.124511712835799
5,0.46142575933366
5.1,0.681152311397207
5.2,0.0219726552065652
5.3,0.266113268610506
5.4,0.363769513972082
5.5,0.461425759333659
5.6,0.144042961908532
5.7,0.266113268610505
5.8,0.583496066035632
5.9,0.85205074077997
6,0.363769513972088
6.1,-0.295410142218563
6.2,0.217285145929721
6.3,0.681152311397207
6.4,0.0708007778873565
6.5,-0.0512695288146176
6.6,0.778808556758784
6.7,0.363769513972083
6.8,-0.0268554674742262
6.9,0.656738250056814
7,0.53466794335484
7.1,0.412597636652873
7.2,-0.0756835901550161
7.3,0.437011697993266
7.4,1.12060541552431
7.5,1.1450194768647
7.6,0.778808556758787
7.7,0.241699207270113
7.8,0.461425759333659
7.9,0.70556637273761
8,0.705566372737601
8.1,0.314941391291295
8.2,0.266113268610505
8.3,0.168457023248928
8.4,0.388183575312476
8.5,0.656738250056813
8.6,0.339355452631686
8.7,0.510253882014447
8.8,0.412597636652873
8.9,-0.124511712835806
9,0.485839820674055
9.1,0.681152311397209
9.2,0.437011697993265
9.3,-0.612792939643688
9.4,-0.319824203558954
9.5,-0.197753896856985
9.6,0.412597636652872
9.7,1.1450194768647
9.8,0.827636679439574
9.9,0.485839820674052
10,-0.0756835901550161
10.1,0.168457023248929
10.2,1.12060541552431
10.3,0.998535108822335
10.4,0.266113268610505
10.5,0.510253882014449
10.6,0.290527329950902
10.7,0.437011697993268
10.8,0.412597636652872
10.9,0.388183575312478
11,0.144042961908538
11.1,0.485839820674057
11.2,0.705566372737604
11.3,0.437011697993266
11.4,0.778808556758784
11.5,0.437011697993263
11.6,-0.197753896856986
11.7,-0.148925774176195
11.8,0.63232418871642
11.9,1.34033196758785
12,0.412597636652869
12.1,-0.441894510260927
12.2,0.412597636652878
12.3,0.290527329950903
12.4,0.656738250056816
12.5,0.412597636652875
12.6,-0.00244140613383053
12.7,0.461425759333659
12.8,0.827636679439574
12.9,0.36376951397208
13,-0.173339835516587
13.1,0.46142575933366
13.2,0.778808556758786
13.3,0.388183575312478
13.4,0.80322261809918
13.5,0.778808556758784
13.6,0.461425759333659
13.7,-0.246582019537772
13.8,-0.246582019537773
13.9,0.217285145929716
14,0.68115231139721
14.1,0.583496066035632
14.2,0.949706986141545
14.3,0.681152311397207
14.4,0.241699207270112
14.5,0.192871084589322
14.6,-0.0268554674742248
14.7,-0.00244140613382768
14.8,0.119628900568142
14.9,0.43701169799327
15,0.2905273299509
15.1,0.266113268610509
15.2,0.314941391291293
15.3,0.119628900568139
15.4,0.656738250056813
15.5,0.559082004695239
15.6,0.705566372737601
15.7,0.58349606603563
15.8,-0.17333983551659
15.9,-0.197753896856982
16,0.314941391291293
16.1,0.485839820674053
16.2,0.2905273299509
16.3,0.461425759333663
16.4,0.217285145929716
16.5,0.192871084589324
16.6,1.02294917016273
16.7,1.04736323150312
16.8,0.632324188716417
16.9,0.119628900568141
17,-0.222167958197377
17.1,0.607910127376027
17.2,0.144042961908535
17.3,0.949706986141544
17.4,0.583496066035632
17.5,0.510253882014446
17.6,0.925292924801154
17.7,0.925292924801153
17.8,0.559082004695242
17.9,0.0463867165469594
18,0.290527329950899
18.1,0.41259763665287
18.2,-0.197753896856983
18.3,0.266113268610505
18.4,1.19384759954549
18.5,0.461425759333662
18.6,0.241699207270113
18.7,0.119628900568139
18.8,0.437011697993265
18.9,0.998535108822337
19,0.534667943354842
19.1,0.363769513972085
19.2,0.339355452631692
19.3,0.632324188716417
19.4,0.852050740779967
19.5,0.949706986141541
19.6,1.21826166088588
19.7,0.900878863460761
19.8,0.33935545263169
19.9,-0.00244140613383479
20,0.778808556758788
20.1,1.12060541552431
20.2,0.900878863460761
20.3,0.803222618099178
20.4,0.900878863460756
20.5,1.09619135418391
20.6,0.46142575933366
20.7,0.925292924801153
20.8,0.705566372737604
20.9,0.241699207270112
21,0.0952148392277451
21.1,0.534667943354843
21.2,0.607910127376026
21.3,0.266113268610505
21.4,0.63232418871642
21.5,0.974121047481938
21.6,0.803222618099178
21.7,0.144042961908535
21.8,0.266113268610508
21.9,1.1694335382051
22,1.29150384490707
22.1,0.705566372737601
22.2,0.217285145929714
22.3,0.168457023248932
22.4,0.314941391291298
22.5,0.559082004695239
22.6,-0.0756835901550119
22.7,0.485839820674055
22.8,1.02294917016273
22.9,1.24267572222628
23,0.559082004695237
23.1,0.63232418871642
23.2,0.827636679439573
23.3,0.485839820674053
23.4,0.632324188716423
23.5,0.607910127376023
23.6,0.217285145929716
23.7,0.290527329950899
23.8,0.144042961908535
