"Afast","τrise","τdecay","tpeak","r20_80","d80_20","delay","half_width","area","Aslow","τrise","τdecay","tpeak","r20_80","d80_20","delay","half_width","area"
-24.765,3.283,6.864,4.641,1.801,11.226,5.335,11.864,334.248,-18.26,3.599,129.618,13.266,4.111,179.689,9.946,104.572,2621.938
-38.914,2.987,7.263,4.508,1.741,11.444,4.673,11.76,525.756,-29.206,1.45,133.8,6.632,1.817,185.487,2.68,99.892,4106.368
-44.072,3.819,3.824,3.822,1.498,8.293,4.043,9.349,457.844,-2.458,26.774,26.862,26.818,10.512,58.193,17.681,65.607,179.176
-32.985,2.757,21.545,6.5,2.354,30.127,4.951,23.047,960.95,-8.676,20.492,293.323,58.63,20.131,407.041,0.9,272.099,3107.883
-191.684,2.162,99.992,8.474,2.545,138.619,6.051,78.625,20861.978,-62.773,64.643,343.276,132.971,49.464,487.726,0,424.679,31742.637
-41.619,3.4,15.686,6.637,2.49,22.51,5.677,19.791,996.712,-22.638,2.196,181.16,9.809,2.728,251.14,4.084,136.17,4329.315
