"x","y","yfilter","yfit","yfit1","yfit2"
0,-4.11112447921125,-4.11112447921125,0,0,0
0.1,-2.28006987868165,-2.28006987868165,0,0,0
0.2,-4.72147601272108,-4.72147601272108,0,0,0
0.3,3.00964341173711,3.00964341173711,0,0,0
0.4,1.58548983354744,1.58548983354744,0,0,0
0.5,-1.87316885634174,-1.87316885634174,0,0,0
0.6,-8.38358521378022,-8.38358521378022,0,0,0
0.7,-2.89042141219153,-2.89042141219153,0,0,0
0.8,0.771687788867633,0.771687788867633,0,0,0
0.9,-0.449015278152099,-0.449015278152099,0,0,0
1,-2.07661936751169,-2.07661936751169,0,0,0
1.1,-1.66971834517179,-1.66971834517179,0,0,0
1.2,4.23034647875682,4.23034647875682,0,0,0
1.3,3.61999494524697,3.61999494524697,0,0,0
1.4,-1.26281732283189,-1.26281732283189,0,0,0
1.5,-3.29732243453142,-3.29732243453142,0,0,0
1.6,4.84069801226668,4.84069801226668,0,0,0
1.7,0.568237277697681,0.568237277697681,0,0,0
1.8,3.61999494524697,3.61999494524697,0,0,0
1.9,5.24759903460658,5.24759903460658,0,0,0
2,-0.245564766982147,-0.245564766982147,0,0,0
2.1,0.771687788867633,0.771687788867633,0,0,0
2.2,-1.05936681166193,-1.05936681166193,0,0,0
2.3,0.568237277697671,0.568237277697671,0,0,0
2.4,4.23034647875684,4.23034647875684,0,0,0
2.5,6.87520312396621,6.87520312396621,0,0,0
2.6,-4.31457499038118,-4.31457499038118,0,0,0
2.7,-2.0766193675117,-2.0766193675117,0,0,0
2.8,-1.66971834517179,-1.66971834517179,0,0,0
2.9,-0.042114255812185,-0.042114255812185,0,0,0
3,-5.53527805740088,-5.53527805740088,0,0,0
3.1,5.85795056811645,5.85795056811645,0,0,0
3.2,1.38203932237749,1.38203932237749,0,0,0
3.3,4.02689596758687,4.02689596758687,0,0,0
3.4,-0.44901527815208,-0.44901527815208,0,0,0
3.5,2.39929187822726,2.39929187822726,0,0,0
3.6,6.26485159045634,6.26485159045634,0,0,0
3.7,-3.09387192336145,-3.09387192336145,0,0,0
3.8,3.41654443407701,3.41654443407701,0,0,0
3.9,-0.0421142558121756,-0.0421142558121756,0,0,0
4,3.61999494524697,3.61999494524697,0,0,0
4.1,-0.855916300491975,-0.855916300491975,0,0,0
4.2,-3.09387192336146,-3.09387192336146,0,0,0
4.3,-1.87316885634174,-1.87316885634174,0,0,0
4.4,0.568237277697681,0.568237277697681,0,0,0
4.5,5.65450005694649,5.65450005694649,0,0,0
4.6,-0.245564766982128,-0.245564766982128,0,0,0
4.7,6.4683021016263,6.4683021016263,0,0,0
4.8,-3.70422345687131,-3.70422345687131,0,0,0
4.9,-0.855916300491984,-0.855916300491984,0,0,0
5,-0.44901527815208,-0.44901527815208,0,0,0
5.1,-2.0766193675117,-2.0766193675117,0,0,0
5.2,-4.11112447921122,-4.11112447921122,0,0,0
5.3,-4.11112447921123,-4.11112447921123,0,0,0
5.4,0.161336255357767,0.161336255357767,0,0,0
5.5,-2.28006987868166,-2.28006987868166,0,0,0
5.6,-2.48352038985161,-2.48352038985161,0,0,0
5.7,2.39929187822725,2.39929187822725,0,0,0
5.8,-3.29732243453142,-3.29732243453142,0,0,0
5.9,-1.26281732283189,-1.26281732283189,0,0,0
6,1.17858881120755,1.17858881120755,0,0,0
6.1,-2.48352038985161,-2.48352038985161,0,0,0
6.2,-3.70422345687132,-3.70422345687132,0,0,0
6.3,-0.652465789322041,-0.652465789322041,0,0,0
6.4,-1.87316885634176,-1.87316885634176,0,0,0
6.5,-1.87316885634175,-1.87316885634175,0,0,0
6.6,2.39929187822724,2.39929187822724,0,0,0
6.7,-5.73872856857084,-5.73872856857084,0,0,0
6.8,2.60274238939721,2.60274238939721,0,0,0
6.9,-0.042114255812185,-0.042114255812185,0,0,0
7,0.56823727769769,0.56823727769769,0,0,0
7.1,-1.46626783400185,-1.46626783400185,0,0,0
7.2,-2.0766193675117,-2.0766193675117,0,0,0
7.3,-8.99393674729011,-8.99393674729011,0,0,0
7.4,-4.11112447921122,-4.11112447921122,0,0,0
7.5,-2.48352038985161,-2.48352038985161,0,0,0
7.6,-7.77323368027037,-7.77323368027037,0,0,0
7.7,-1.87316885634175,-1.87316885634175,0,0,0
7.8,2.1958413670573,2.1958413670573,0,0,0
7.9,-5.5352780574009,-5.5352780574009,0,0,0
8,-4.92492652389105,-4.92492652389105,0,0,0
8.1,-0.245564766982118,-0.245564766982118,0,0,0
8.2,-2.28006987868165,-2.28006987868165,0,0,0
8.3,-6.95943163559054,-6.95943163559054,0,0,0
8.4,4.02689596758687,4.02689596758687,0,0,0
8.5,-5.33182754623094,-5.33182754623094,0,0,0
8.6,-4.7214760127211,-4.7214760127211,0,0,0
8.7,-5.73872856857084,-5.73872856857084,0,0,0
8.8,-5.53527805740089,-5.53527805740089,0,0,0
8.9,-7.16288214676051,-7.16288214676051,0,0,0
9,-2.28006987868164,-2.28006987868164,0,0,0
9.1,2.39929187822725,2.39929187822725,0,0,0
9.2,-0.0421142558121756,-0.0421142558121756,0,0,0
9.3,-1.05936681166193,-1.05936681166193,0,0,0
9.4,-2.68697090102156,-2.68697090102156,0,0,0
9.5,-2.68697090102155,-2.68697090102155,0,0,0
9.6,-3.70422345687132,-3.70422345687132,0,0,0
9.7,-6.34908010208069,-6.34908010208069,0,0,0
9.8,0.36478676652771,0.36478676652771,0,0,0
9.9,-1.87316885634175,-1.87316885634175,0,0,0
10,-0.449015278152089,-0.449015278152089,0,0,0
10.1,4.23034647875683,4.23034647875683,0,0,0
