"x","y","yfilter","yfit","yfit1","yfit2"
12.4,0.251071411842099,0.251071411842099,0,0,0
12.45,-2.07035735166234,-2.07035735166234,0,0,0
12.5,-0.969166784358949,-0.969166784358949,0,0,0
12.55,-0.790595341012454,-0.790595341012454,0,0,0
12.6,-1.59416683607168,-1.59416683607168,0,0,0
12.65,-0.998928691583364,-0.998928691583364,0,0,0
12.7,0.816547649106,0.816547649106,0,0,0
12.75,-0.433452454319464,-0.433452454319464,0,0,0
12.8,-1.38583348550077,-1.38583348550077,0,0,0
12.85,0.370119040739762,0.370119040739762,0,0,0
12.9,1.50107151526756,1.50107151526756,0,0,0
12.95,1.59035723694081,1.59035723694081,0,0,0
13,0.727261927432752,0.727261927432752,0,0,0
13.05,0.310594895867412,0.310594895867412,0,0,0
13.1,1.85821440196055,1.85821440196055,0,0,0
13.15,1.29273816469665,1.29273816469665,0,0,0
13.2,1.11416672135015,1.11416672135015,0,0,0
13.25,1.91773821640938,1.91773821640938,0,0,0
13.3,0.399880947964178,0.399880947964178,0,0,0
13.35,0.25107108141858,0.25107108141858,0,0,0
13.4,1.64988072096612,1.64988072096612,0,0,0
13.45,0.905833040355728,0.905833040355728,0,0,0
13.5,0.251071411842099,0.251071411842099,0,0,0
13.55,1.11416672135015,1.11416672135015,0,0,0
13.6,0.489166669637426,0.489166669637426,0,0,0
13.65,1.56059532971639,1.56059532971639,0,0,0
13.7,1.32250007192106,1.32250007192106,0,0,0
13.75,-0.165595289299722,-0.165595289299722,0,0,0
13.8,0.310595226290931,0.310595226290931,0,0,0
13.85,-0.284643248620904,-0.284643248620904,0,0,0
13.9,0.816547649106,0.816547649106,0,0,0
13.95,0.280832988642996,0.280832988642996,0,0,0
14,0.459404431989491,0.459404431989491,0,0,0
14.05,0.846309225906896,0.846309225906896,0,0,0
14.1,2.1855950510056,2.1855950510056,0,0,0
14.15,1.11416639092663,1.11416639092663,0,0,0
14.2,-0.0167860836011623,-0.0167860836011623,0,0,0
14.25,0.876071133131312,0.876071133131312,0,0,0
14.3,-0.0167857531776431,-0.0167857531776431,0,0,0
14.35,0.25107108141858,0.25107108141858,0,0,0
14.4,-0.135833712498825,-0.135833712498825,0,0,0
14.45,0.280832988642996,0.280832988642996,0,0,0
14.5,0.697499689784817,0.697499689784817,0,0,0
14.55,-0.0465476604020589,-0.0465476604020589,0,0,0
14.6,0.132023452520917,0.132023452520917,0,0,0
14.65,0.221309174194164,0.221309174194164,0,0,0
14.7,-0.582261990441543,-0.582261990441543,0,0,0
14.75,0.816547649106,0.816547649106,0,0,0
14.8,0.340357133515347,0.340357133515347,0,0,0
14.85,0.310595226290931,0.310595226290931,0,0,0
14.9,-0.433452454319464,-0.433452454319464,0,0,0
14.95,-0.552500083217127,-0.552500083217127,0,0,0
15,0.0724999684956044,0.0724999684956044,0,0,0
15.05,1.14392862857457,1.14392862857457,0,0,0
15.1,-0.10607147485089,-0.10607147485089,0,0,0
15.15,0.251071411842099,0.251071411842099,0,0,0
15.2,0.518928576861841,0.518928576861841,0,0,0
15.25,-0.582261990441543,-0.582261990441543,0,0,0
15.3,-0.195357196524138,-0.195357196524138,0,0,0
15.35,0.578452391310673,0.578452391310673,0,0,0
15.4,1.3820238863699,1.3820238863699,0,0,0
15.45,1.11416672135015,1.11416672135015,0,0,0
15.5,-0.0465476604020589,-0.0465476604020589,0,0,0
15.55,1.02488099967691,1.02488099967691,0,0,0
15.6,-0.314404825421801,-0.314404825421801,0,0,0
15.65,-0.82035724823687,-0.82035724823687,0,0,0
15.7,0.280833319066515,0.280833319066515,0,0,0
15.75,-0.373928639870633,-0.373928639870633,0,0,0
15.8,-0.0763095676264747,-0.0763095676264747,0,0,0
15.85,-1.41559539272519,-1.41559539272519,0,0,0
15.9,-1.65369065052052,-1.65369065052052,0,0,0
15.95,1.35226197914548,1.35226197914548,0,0,0
16,0.459404431989491,0.459404431989491,0,0,0
16.05,1.76892834986378,1.76892834986378,0,0,0
16.1,0.846309556330415,0.846309556330415,0,0,0
16.15,-0.403690547095048,-0.403690547095048,0,0,0
16.2,-0.403690547095048,-0.403690547095048,0,0,0
16.25,1.53083342249197,1.53083342249197,0,0,0
16.3,0.995119092452494,0.995119092452494,0,0,0
16.35,0.191547597393268,0.191547597393268,0,0,0
16.4,0.489166669637426,0.489166669637426,0,0,0
16.45,1.11416672135015,1.11416672135015,0,0,0
16.5,1.2034524430234,1.2034524430234,0,0,0
16.55,0.786785741881584,0.786785741881584,0,0,0
16.6,1.44154770081873,1.44154770081873,0,0,0
16.65,1.91773821640938,1.91773821640938,0,0,0
16.7,2.3344049175512,2.3344049175512,0,0,0
16.75,1.2034524430234,1.2034524430234,0,0,0
16.8,2.3344049175512,2.3344049175512,0,0,0
16.85,1.29273816469665,1.29273816469665,0,0,0
16.9,1.14392862857457,1.14392862857457,0,0,0
16.95,1.35226197914548,1.35226197914548,0,0,0
17,2.00702360765911,2.00702360765911,0,0,0
17.05,-1.0286909292313,-1.0286909292313,0,0,0
17.1,-0.373928639870633,-0.373928639870633,0,0,0
17.15,0.221309504617684,0.221309504617684,0,0,0
17.2,1.17369020537547,1.17369020537547,0,0,0
17.25,0.846309556330415,0.846309556330415,0,0,0
17.3,0.578452060887154,0.578452060887154,0,0,0
17.35,0.935594947580144,0.935594947580144,0,0,0
17.4,0.221309504617684,0.221309504617684,0,0,0
17.45,-0.492976268768296,-0.492976268768296,0,0,0
17.5,-0.135833382075306,-0.135833382075306,0,0,0
17.55,-0.344166402222698,-0.344166402222698,0,0,0
17.6,0.905833370779247,0.905833370779247,0,0,0
17.65,1.17369053579899,1.17369053579899,0,0,0
17.7,-0.909642639486598,-0.909642639486598,0,0,0
17.75,-1.08821441325662,-1.08821441325662,0,0,0
17.8,-1.38583315507725,-1.38583315507725,0,0,0
17.85,-0.612023897665959,-0.612023897665959,0,0,0
17.9,0.667737782560401,0.667737782560401,0,0,0
17.95,-0.165595289299722,-0.165595289299722,0,0,0
18,-0.254881010972969,-0.254881010972969,0,0,0
18.05,-1.23702394937869,-1.23702394937869,0,0,0
18.1,-1.11797599005751,-1.11797599005751,0,0,0
18.15,0.0129761540467728,0.0129761540467728,0,0,0
18.2,-0.969166784358949,-0.969166784358949,0,0,0
18.25,-0.790595341012454,-0.790595341012454,0,0,0
18.3,-1.41559539272519,-1.41559539272519,0,0,0
18.35,-0.314404494998282,-0.314404494998282,0,0,0
18.4,-0.344166732646217,-0.344166732646217,0,0,0
18.45,-1.77273794899466,-1.77273794899466,0,0,0
18.5,0.578452391310673,0.578452391310673,0,0,0
18.55,-1.11797632048103,-1.11797632048103,0,0,0
18.6,-0.403690547095048,-0.403690547095048,0,0,0
18.65,-0.165595289299722,-0.165595289299722,0,0,0
18.7,1.02488066925339,1.02488066925339,0,0,0
18.75,-0.165594958876203,-0.165594958876203,0,0,0
18.8,-0.0465476604020589,-0.0465476604020589,0,0,0
18.85,0.518928576861841,0.518928576861841,0,0,0
18.9,-0.10607147485089,-0.10607147485089,0,0,0
18.95,0.399880947964178,0.399880947964178,0,0,0
19,0.727261927432752,0.727261927432752,0,0,0
19.05,-0.373928639870633,-0.373928639870633,0,0,0
19.1,-0.879880732262182,-0.879880732262182,0,0,0
19.15,0.161786020592371,0.161786020592371,0,0,0
19.2,0.518928576861841,0.518928576861841,0,0,0
19.25,-1.29654743340401,-1.29654743340401,0,0,0
19.3,0.280833319066515,0.280833319066515,0,0,0
19.35,0.0724999684956044,0.0724999684956044,0,0,0
19.4,0.846309886753935,0.846309886753935,0,0,0
19.45,0.876071463554831,0.876071463554831,0,0,0
19.5,-0.0465473299785396,-0.0465473299785396,0,0,0
19.55,0.132023782944436,0.132023782944436,0,0,0
19.6,-0.165595289299722,-0.165595289299722,0,0,0
19.65,-0.790595010588935,-0.790595010588935,0,0,0
19.7,-0.195356866100619,-0.195356866100619,0,0,0
19.75,-1.02869026838427,-1.02869026838427,0,0,0
19.8,-0.0763092372029554,-0.0763092372029554,0,0,0
19.85,0.012976484470292,0.012976484470292,0,0,0
19.9,-1.38583315507725,-1.38583315507725,0,0,0
19.95,0.132024113367955,0.132024113367955,0,0,0
20,0.0427383916947078,0.0427383916947078,0,0,0
20.05,-0.135833051651787,-0.135833051651787,0,0,0
20.1,-0.612023897665959,-0.612023897665959,0,0,0
20.15,-0.879881062685701,-0.879881062685701,0,0,0
20.2,0.0427383916947078,0.0427383916947078,0,0,0
20.25,-0.195356866100619,-0.195356866100619,0,0,0
20.3,0.637976536183024,0.637976536183024,0,0,0
20.35,-0.46321436154388,-0.46321436154388,0,0,0
